"Date","Price","Open","High","Low","Vol.","Change %"
"03/31/2020","436.40","433.20","449.40","425.30","6.38M","4.15%"
"03/30/2020","419.00","410.00","438.65","410.00","6.33M","-2.71%"
"03/27/2020","430.65","450.25","457.45","420.50","9.15M","-3.81%"
"03/26/2020","447.70","461.10","466.75","441.10","9.50M","-2.16%"
"03/25/2020","457.60","432.00","468.00","417.75","11.98M","3.52%"
"03/24/2020","442.05","413.00","458.85","411.85","9.92M","5.97%"
"03/23/2020","417.15","415.00","444.00","400.45","9.53M","-6.24%"
"03/20/2020","444.90","413.50","461.95","411.85","11.92M","7.61%"
"03/19/2020","413.45","418.90","434.60","375.25","9.27M","-4.79%"
"03/18/2020","434.25","455.00","464.80","429.05","4.94M","-3.64%"
"03/17/2020","450.65","450.00","478.60","443.35","5.15M","-0.01%"
