"Date","Price","Open","High","Low","Vol.","Change %"
"11/14/2011","65.65","67.80","68.99","64.55","27.21M","-2.60%"
"11/11/2011","67.40","65.20","68.57","64.53","20.64M","0.42%"
"11/09/2011","67.12","70.80","71.00","66.70","15.99M","-4.58%"
"11/08/2011","70.34","71.31","71.78","69.44","19.54M","-1.15%"
"11/04/2011","71.16","67.80","71.59","67.70","38.30M","6.51%"
"11/03/2011","66.81","63.59","67.70","63.53","18.75M","4.60%"
"11/02/2011","63.87","63.00","64.75","62.47","12.16M","0.31%"
"11/01/2011","63.67","64.90","65.26","63.10","9.10M","-2.57%"
"10/31/2011","65.35","66.58","66.97","64.60","11.60M","-1.85%"
"10/28/2011","66.58","61.12","67.19","61.12","26.37M","10.27%"
"10/26/2011","60.38","60.40","60.88","59.80","3.00M","0.47%"
"10/25/2011","60.10","58.80","60.88","57.76","13.98M","2.52%"
"10/24/2011","58.62","58.22","60.20","58.20","12.71M","0.98%"
"10/21/2011","58.05","58.50","59.37","56.77","26.35M","-0.36%"
"10/20/2011","58.26","58.01","58.70","47.90","14.48M","-0.75%"
"10/19/2011","58.70","57.99","58.95","57.63","9.46M","2.30%"
"10/18/2011","57.38","57.00","57.88","55.56","12.01M","-1.03%"
"10/17/2011","57.98","60.40","60.50","57.60","16.33M","-3.56%"
"10/14/2011","60.12","60.91","61.29","59.20","18.91M","-1.57%"
"10/13/2011","61.08","61.20","62.50","60.10","21.82M","0.11%"
"10/12/2011","61.01","59.41","61.45","58.00","22.93M","3.14%"
"10/11/2011","59.15","58.50","59.90","56.94","21.37M","1.49%"
"10/10/2011","58.28","56.60","58.66","56.52","14.66M","3.19%"
